01011,레드 블레미쉬 수딩 업 선스틱 21g,닥터지,뷰티,"선블록, 선크림, 선스틱, 선스프레이, 선쿠션",27000,https://www.dr-g.co.kr/item/5388,https://gift.kakao.com/product/6618793,https://www.coupang.com/np/search?component=&q=%EB%A0%88%EB%93%9C+%EB%B8%94%EB%A0%88%EB%AF%B8%EC%89%AC+%EC%88%98%EB%94%A9+%EC%97%85+%EC%84%A0%EC%8A%A4%ED%8B%B1+21g&channel=user,https://search.shopping.naver.com/search/all?query=%EB%A0%88%EB%93%9C%20%EB%B8%94%EB%A0%88%EB%AF%B8%EC%89%AC%20%EC%88%98%EB%94%A9%20%EC%97%85%20%EC%84%A0%EC%8A%A4%ED%8B%B1%2021g&prevQuery=%EC%9C%A0%EB%B9%84%EB%8D%B0%EC%95%84%20%EC%95%88%EB%97%84%EB%A6%AC%EC%98%A4%EC%8A%A4%20%ED%86%A4%EC%97%85%20%EB%A1%9C%EC%A7%80%2030ml,"닥터지의 선스틱으로, 스틱제형이라 바르기 편리해요. 야외 활동이 잦아 수시로 선크림을 덧발라야 하는 사람에게 선물하면 좋아요.","전문직, 사무직, 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","의사, 변호사, 검사, 변리사, 법무사, 노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",17,100,"생일, 입학/졸업, 취업/이직, 전역, 병문안(아플 때)","존경, 감사, 축하","여성, 남성",자기관리템,"실용, 정성","가족, 친구, 연인, 지인, 직장 동료"
01012,제주해수 퍼퓸 맨즈 클렌저 250ml,그라펜,뷰티,"클렌징폼, 클렌징젤, 클렌징워터, 리무버, 클렌징오일",12900,https://grafen.co.kr/product/%EC%A0%9C%EC%A3%BC-%ED%95%B4%EC%88%98-%ED%8D%BC%ED%93%B8-%EB%A7%A8%EC%A6%88-%ED%81%B4%EB%A0%8C%EC%A0%80/471/,https://gift.kakao.com/product/1148710,https://www.coupang.com/np/search?component=&q=%EA%B7%B8%EB%9D%BC%ED%8E%9C+%EC%A0%9C%EC%A3%BC%ED%95%B4%EC%88%98+%ED%8D%BC%ED%93%B8+%EB%A7%A8%EC%A6%88+%ED%81%B4%EB%A0%8C%EC%A0%80+250ml&channel=user,https://search.shopping.naver.com/search/all?query=%EA%B7%B8%EB%9D%BC%ED%8E%9C%20%EC%A0%9C%EC%A3%BC%ED%95%B4%EC%88%98%20%ED%8D%BC%ED%93%B8%20%EB%A7%A8%EC%A6%88%20%ED%81%B4%EB%A0%8C%EC%A0%80%20250ml&prevQuery=%EB%B0%95%EC%A4%80%EB%B7%B0%ED%8B%B0%EB%9E%A9%20%EB%A9%80%ED%8B%B0%20%ED%8A%B8%EB%A6%AC%EB%A8%B8,"남성 뷰티 케어 브랜드 그라펜의 남성 전용 클렌저에요. 제주 해수의 미네랄과 영양 이 함유되어 있으며, 페퍼민트향이 오래 지속돼요.","사무직, 판매/서비스직, 노동/생산직, 자영업, 학생, 무직, 기타","마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",17,45,"생일, 이사/집들이, 취업/이직, 전역, 병문안(아플 때)","감사, 축하",남성,자기관리템,"실용, 정성","가족, 친구, 연인"
01013,코롱 50ml,조말론,뷰티,"향수, 퍼퓸, 오드퍼퓸, 스틱향수",155000,https://www.jomalone.co.kr/colognes,https://gift.kakao.com/product/1148462,https://www.coupang.com/np/search?component=&q=%EC%A1%B0%EB%A7%90%EB%A1%A0+%EC%BD%94%EB%A1%B1&channel=user,https://search.shopping.naver.com/search/all?query=%EC%A1%B0%EB%A7%90%EB%A1%A0%20%EC%BD%94%EB%A1%B1&prevQuery=%EA%B7%B8%EB%9D%BC%ED%8E%9C%20%EC%A0%9C%EC%A3%BC%ED%95%B4%EC%88%98%20%ED%8D%BC%ED%93%B8%20%EB%A7%A8%EC%A6%88%20%ED%81%B4%EB%A0%8C%EC%A0%80%20250ml,"조 말론 런던 코롱으로, 심플하면서도 우아한 디자인과 엄선된 향이 특징이에요. 다른 코롱과 함께 페어링해서 조화롭게 사용할 수 있어요.","전문직, 사무직, 판매/서비스직, 노동/생산직, 자영업, 학생, 무직, 기타","의사, 변호사, 검사, 변리사, 법무사, 노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",20,39,"생일, 입학/졸업, 취업/이직, 전역, 기념일","존경, 감사, 축하, 위로","여성, 남성",스몰럭셔리,정성,"가족, 친구, 연인"
01014,쉐이브 폼 240ML,질레트랩스,뷰티,"클렌징폼, 클렌징젤, 클렌징워터, 폼",13900,-,https://gift.kakao.com/product/6657441,https://www.coupang.com/np/search?component=&q=%EC%A7%88%EB%A0%88%ED%8A%B8+%EB%9E%A9%EC%8A%A4+%EC%89%90%EC%9D%B4%EB%B8%8C+%ED%8F%BC+240ML&channel=user,https://search.shopping.naver.com/search/all?query=%EC%A7%88%EB%A0%88%ED%8A%B8%20%EB%9E%A9%EC%8A%A4%20%EC%89%90%EC%9D%B4%EB%B8%8C%20%ED%8F%BC%20240ML&prevQuery=%ED%8F%AC%EC%98%A4%EB%AF%B8%20%EC%89%90%EC%9D%B4%EB%B9%99%ED%8F%BC%20175g%203%EA%B0%9C,질레트랩스의 쉐이브 폼으로 비타민 B#와 다시마 추출물로 면도 시 피부를 편안하게 보호해 줘요. 남자 지인에게 센스있게 선물하세요.,"사무직, 판매/서비스직, 노동/생산직, 자영업, 학생, 무직, 기타","마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",17,39,"이사/집들이, 입학/졸업, 전역, 병문안(아플 때)","감사, 축하",남성,자기관리템,"실용, 정성","가족, 친구, 연인, 지인"
01015,다이브인 세럼 50ml,토리든,뷰티,"에센스, 세럼, 크림, 클렌징티슈, 올인원",22000,https://www.torriden.com/goods/goods_view.php?goodsNo=58,https://gift.kakao.com/product/2510299,https://www.coupang.com/np/search?component=&q=%ED%86%A0%EB%A6%AC%EB%93%A0+%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8+%EC%84%B8%EB%9F%BC+50ml&channel=user,https://search.shopping.naver.com/search/all?query=%ED%86%A0%EB%A6%AC%EB%93%A0%20%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8%20%EC%84%B8%EB%9F%BC%2050ml&prevQuery=%EC%A7%88%EB%A0%88%ED%8A%B8%20%EB%9E%A9%EC%8A%A4%20%EC%89%90%EC%9D%B4%EB%B8%8C%20%ED%8F%BC%20240ML,"3년 연속 올리브영 1위의 속보습 세럼으로, 히알로론산으로 속당김을 해소해줘요. 끈적임 없이 산뜻하게 수분을 보충할 수 있어요.","사무직, 판매/서비스직, 자영업, 학생, 전업주부, 무직, 기타","마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",17,45,"이사/집들이, 입학/졸업, 병문안(아플 때), 출산/육아","감사, 축하, 위로","여성, 남성",자기관리템,"실용, 정성","가족, 친구, 연인, 지인, 직장 동료"
01016,탈모증상완화샴푸 750ml,라보에이치,뷰티,"탈모, 샴푸, 린스, 두피",27000,https://www.laboh.co.kr/product/detail_video2.html?product_no=105&utm_source=google_sa_pc&utm_medium=CPC&utm_campaign=B_Brand_PC&utm_content=B_Brand_%EC%83%B4%ED%91%B8_%ED%83%88%EB%AA%A8%EC%99%84%ED%99%94&utm_term=&cafe_mkt=ue_google-pros_pc&gclid=Cj0KCQjwn9CgBhDjARIsAD15h0C5W9q3N71DngKKybgvCBrU495bqmoj-VvGFtTqrsHno8l-4dqqK_YaAgUWEALw_wcB,https://gift.kakao.com/product/2958362,https://www.coupang.com/np/search?component=&q=%EB%9D%BC%EB%B3%B4%EC%97%90%EC%9D%B4%EC%B9%98+%ED%83%88%EB%AA%A8%EC%A6%9D%EC%83%81%EC%99%84%ED%99%94%EC%83%B4%ED%91%B8&channel=user,https://search.shopping.naver.com/search/all?query=%EB%9D%BC%EB%B3%B4%EC%97%90%EC%9D%B4%EC%B9%98%20%ED%83%88%EB%AA%A8%EC%A6%9D%EC%83%81%EC%99%84%ED%99%94%EC%83%B4%ED%91%B8&prevQuery=%ED%86%A0%EB%A6%AC%EB%93%A0%20%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8%20%EC%84%B8%EB%9F%BC%2050ml,"탈모방지 샴푸로, 인체적용시험 결과 6주만에 빠지는 모발이 67% 감소했다고 해요. 유칼립투스와 세다우드의 깔끔한 향이 지속돼요.","전문직, 사무직, 노동/생산직, 자영업, 전업주부, 무직, 기타","의사, 변호사, 검사, 변리사, 법무사, 노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",35,100,"생일, 이사/집들이, 퇴사/퇴직","존경, 위로",남성,센스있는선물,실용,"가족, 연인, 스승"
01017,어성초 스팟 패드 카밍터치 80매,아비브,뷰티,"필링, 스크럽, 닦토, 토너, 클렌징티슈, 패드, 당근패드, 어성초패드, 도토리패드",24000,https://m.abib.co.kr/product/detail.html?product_no=169&cate_no=1&display_group=4,https://gift.kakao.com/search/result?query=%EC%96%B4%EC%84%B1%EC%B4%88%20%EC%8A%A4%ED%8C%9F%20%ED%8C%A8%EB%93%9C%20%EC%B9%B4%EB%B0%8D%ED%84%B0%EC%B9%98%2080%EB%A7%A4&searchType=typing_keyword,https://www.coupang.com/np/search?component=&q=%EC%96%B4%EC%84%B1%EC%B4%88+%EC%8A%A4%ED%8C%9F+%ED%8C%A8%EB%93%9C+%EC%B9%B4%EB%B0%8D%ED%84%B0%EC%B9%98+80%EB%A7%A4&channel=user,https://search.shopping.naver.com/search/all?query=%EC%96%B4%EC%84%B1%EC%B4%88%20%EC%8A%A4%ED%8C%9F%20%ED%8C%A8%EB%93%9C%20%EC%B9%B4%EB%B0%8D%ED%84%B0%EC%B9%98%2080%EB%A7%A4&prevQuery=%EB%9D%BC%EB%B3%B4%EC%97%90%EC%9D%B4%EC%B9%98%20%ED%83%88%EB%AA%A8%EC%A6%9D%EC%83%81%EC%99%84%ED%99%94%EC%83%B4%ED%91%B8,아비브의 어성초 수분패드에요. 지리산 어성초 추출물이 가득 담겨 진정케어에 도움을 주고 깨끗하고 건강한 피부를 가꿀 수 있어요.,"사무직, 판매/서비스직, 노동/생산직, 학생, 전업주부, 무직, 기타","마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",17,100,"생일, 이사/집들이, 입학/졸업,전역, 병문안(아플 때), 출산/육아","존경, 감사, 축하, 위로","여성, 남성",자기관리템,"실용, 정성","가족, 친구, 연인, 지인, 직장 동료"
01018,룸 스프레이 250ml,르셀르,뷰티,"향수, 퍼퓸, 디퓨저, 룸스프레이, 필로우미스트, 아로마",37000,https://le-celle.com/54/?idx=148,https://gift.kakao.com/product/4040918,https://www.coupang.com/np/search?component=&q=%EB%A5%B4%EC%85%80%EB%A5%B4+%EB%A3%B8+%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4+250ml&channel=user,https://search.shopping.naver.com/search/all?query=%EB%A5%B4%EC%85%80%EB%A5%B4%20%EB%A3%B8%20%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4%20250ml&prevQuery=%EC%96%B4%EC%84%B1%EC%B4%88%20%EC%8A%A4%ED%8C%9F%20%ED%8C%A8%EB%93%9C%20%EC%B9%B4%EB%B0%8D%ED%84%B0%EC%B9%98%2080%EB%A7%A4,"디퓨저가 진부해서 싫다면, 룸 스프레이를 선물해 보세요. 집, 사무실, 차량까지 다양한 공간에서 사용할 수 있는 센스있는 선물이에요.","전문직, 사무직, 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","의사, 변호사, 검사, 변리사, 법무사, 노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",25,39,"생일, 이사/집들이, 입학/졸업, 퇴사/퇴직, 취업/이직, 전역, 병문안(아플 때), 출산/육아","감사, 축하, 위로","여성, 남성",집순이집돌이,정성,"친구, 연인, 지인, 직장 동료"
01019,트리트먼트 오리지날 50ml,모로칸오일,뷰티,"헤어에센스, 헤어케어, 오일, 헤어오일",37000,https://www.moroccanoil.com/kr/moroccanoil-treatment-original-100-ml,https://le-celle.com/54/?idx=148,https://www.coupang.com/np/search?component=&q=%EB%AA%A8%EB%A1%9C%EC%B9%B8%EC%98%A4%EC%9D%BC+%ED%8A%B8%EB%A6%AC%ED%8A%B8%EB%A8%BC%ED%8A%B8+50ml&channel=user,https://search.shopping.naver.com/search/all?query=%EB%AA%A8%EB%A1%9C%EC%B9%B8%EC%98%A4%EC%9D%BC%20%ED%8A%B8%EB%A6%AC%ED%8A%B8%EB%A8%BC%ED%8A%B8%2050ml&prevQuery=%EB%A5%B4%EC%85%80%EB%A5%B4%20%EB%A3%B8%20%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4%20250ml,윤기가 나는 건강한 모발을 원하신다면 모로칸오일 트리트먼트를 사용해보세요. 아르간 오일 열풍을 불러온 제품으로 머릿결을 관리하세요.,"전문직, 사무직, 판매/서비스직, 학생, 무직, 기타","의사, 변호사, 검사, 변리사, 법무사, 노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",17,45,"이사/집들이, 출산/육아","존경, 감사, 축하, 위로","여성, 남성",자기관리템,"실용, 정성","가족, 친구, 연인, 지인, 직장 동료"
01020,오 드 퍼퓸 탐 다오 75ml,딥디크,뷰티,"향수, 퍼퓸, 디퓨저, 룸스프레이, 오드퍼퓸, 오드뚜왈렛",269000,https://www.sivillage.com/goods/initDetailGoods.siv?goods_no=2303694362&sale_shop_divi_cd=99&sale_shop_no=010000039942&sale_area_no=D2111001331&tr_yn=&conts_form_cd=100&conts_dist_no=2303694362&conts_divi_cd=20&rel_no=2303694362&rel_divi_cd=10&disp_ctg_no=,https://gift.kakao.com/product/3807112,https://www.coupang.com/np/search?component=&q=%EC%98%A4+%EB%93%9C+%ED%8D%BC%ED%93%B8+%ED%83%90+%EB%8B%A4%EC%98%A4+75ml&channel=user,https://search.shopping.naver.com/search/all?query=%EC%98%A4%20%EB%93%9C%20%ED%8D%BC%ED%93%B8%20%ED%83%90%20%EB%8B%A4%EC%98%A4%2075ml&prevQuery=%EB%94%A5%EB%94%94%ED%81%AC%20%EC%98%A4%EB%93%9C%EB%9A%9C%EC%99%88%EB%A0%9B,딥디크 탐다오는 샌달 우드의 감각적이고 매력적인 향으로 인기가 많은 제품이에요. 중성적인 향으로 성별 구분 없이 추천해요.,"전문직, 사무직, 판매/서비스직, 학생, 무직, 기타","의사, 변호사, 검사, 변리사, 법무사, 노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",20,39,"생일, 이사/집들이, 입학/졸업, 취업/이직, 전역, 기념일","존경, 감사, 축하","여성, 남성",스몰럭셔리,정성,"가족, 친구, 연인"
01021,히노키 바디 & 헤어 트래블 세트,르라보,뷰티,"향수, 샴푸, 린스, 여행, 트래블 세트, 바디로션",73000,https://www.lelabofragrances.com/travel-set-1125.html?size=,https://gift.kakao.com/product/6628577,https://www.coupang.com/np/search?component=&q=%EB%A5%B4%EB%9D%BC%EB%B3%B4+%ED%9E%88%EB%85%B8%ED%82%A4+%EB%B0%94%EB%94%94+%26+%ED%97%A4%EC%96%B4+%ED%8A%B8%EB%9E%98%EB%B8%94+%EC%84%B8%ED%8A%B8&channel=user,https://search.shopping.naver.com/search/all?query=%EB%A5%B4%EB%9D%BC%EB%B3%B4%20%ED%9E%88%EB%85%B8%ED%82%A4%20%EB%B0%94%EB%94%94%20%26%20%ED%97%A4%EC%96%B4%20%ED%8A%B8%EB%9E%98%EB%B8%94%20%EC%84%B8%ED%8A%B8&prevQuery=%EB%A5%B4%EB%9D%BC%EB%B3%B4%20%ED%9E%88%EB%85%B8%ED%82%A4%20%EB%B0%94%EB%94%94%20%26%20%ED%97%A4%EC%96%B4%20%ED%8A%B8%EB%9E%98%EB%B8%94%20%EC%84%B8%ED%8A%B8%09https%3A%2F%2Fgift.kakao.com%2Fproduct%2F6628577,"여행 중 사용하기 좋은 트래블 세트로, 샴푸, 컨디셔너, 샤워 젤, 바디 크림 그리고 캔버스 파우치가 들어있는 실용적인 선물이에요.","전문직, 사무직, 판매/서비스직, 학생, 기타","의사, 변호사, 검사, 변리사, 법무사, 노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",20,39,"생일, 이사/집들이, 입학/졸업, 전역, 병문안(아플 때)","존경, 감사, 축하","여성, 남성",트래블러,"실용, 정성","가족, 친구, 연인, 스승, 지인, 직장 동료"
01022,라이트 패키지 바디워시&로션 듀오 세트,산타마리아노벨라,뷰티,"향수, 샴푸, 린스, 여행, 트래블 세트, 바디로션",147000,-,https://gift.kakao.com/product/6240844,https://www.coupang.com/np/search?component=&q=%EC%82%B0%ED%83%80%EB%A7%88%EB%A6%AC%EC%95%84%EB%85%B8%EB%B2%A8%EB%9D%BC+%EB%9D%BC%EC%9D%B4%ED%8A%B8+%ED%8C%A8%ED%82%A4%EC%A7%80+%EB%B0%94%EB%94%94%EC%9B%8C%EC%8B%9C%26%EB%A1%9C%EC%85%98+%EB%93%80%EC%98%A4+%EC%84%B8%ED%8A%B8&channel=user,https://search.shopping.naver.com/search/all?query=%EC%82%B0%ED%83%80%EB%A7%88%EB%A6%AC%EC%95%84%EB%85%B8%EB%B2%A8%EB%9D%BC%20%EB%9D%BC%EC%9D%B4%ED%8A%B8%20%ED%8C%A8%ED%82%A4%EC%A7%80%20%EB%B0%94%EB%94%94%EC%9B%8C%EC%8B%9C%26%EB%A1%9C%EC%85%98%20%EB%93%80%EC%98%A4%20%EC%84%B8%ED%8A%B8&prevQuery=%EB%A5%B4%EB%9D%BC%EB%B3%B4%20%ED%9E%88%EB%85%B8%ED%82%A4%20%EB%B0%94%EB%94%94%20%26%20%ED%97%A4%EC%96%B4%20%ED%8A%B8%EB%9E%98%EB%B8%94%20%EC%84%B8%ED%8A%B8,"바디 듀오 세트로, 리프레시를 도와주는 바디워시와 보습을 채워주는 바디 로션으로 구성되어 있어요. 세련된 포장으로 센스있게 선물하세요.","전문직, 사무직, 판매/서비스직, 학생, 기타","의사, 변호사, 검사, 변리사, 법무사, 노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",20,39,"생일, 이사/집들이, 입학/졸업, 전역, 병문안(아플 때)","존경, 감사, 축하","여성, 남성",스몰럭셔리,"실용, 정성","가족, 친구, 연인, 지인, 직장 동료"
01023,데일리 울트라 홀딩 스칼프 스프레이 200ml,다슈,뷰티,"헤어에센스, 헤어케어, 헤어스프레이, 왁스",25000,https://www.hairwax.co.kr/product/detail.html?product_no=4327&cate_no=617&display_group=1,https://gift.kakao.com/product/615385,https://www.coupang.com/np/search?component=&q=%EB%8B%A4%EC%8A%88+%EB%8D%B0%EC%9D%BC%EB%A6%AC+%EC%9A%B8%ED%8A%B8%EB%9D%BC+%ED%99%80%EB%94%A9+%EC%8A%A4%EC%B9%BC%ED%94%84+%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4+200ml&channel=user,https://search.shopping.naver.com/search/all?query=%EB%8B%A4%EC%8A%88%20%EB%8D%B0%EC%9D%BC%EB%A6%AC%20%EC%9A%B8%ED%8A%B8%EB%9D%BC%20%ED%99%80%EB%94%A9%20%EC%8A%A4%EC%B9%BC%ED%94%84%20%EC%8A%A4%ED%94%84%EB%A0%88%EC%9D%B4%20200ml&prevQuery=%EC%82%B0%ED%83%80%EB%A7%88%EB%A6%AC%EC%95%84%EB%85%B8%EB%B2%A8%EB%9D%BC%20%EB%9D%BC%EC%9D%B4%ED%8A%B8%20%ED%8C%A8%ED%82%A4%EC%A7%80%20%EB%B0%94%EB%94%94%EC%9B%8C%EC%8B%9C%26%EB%A1%9C%EC%85%98%20%EB%93%80%EC%98%A4%20%EC%84%B8%ED%8A%B8,"헤어에 관심이 많은 사람에게 세팅 스프레이를 선물하세요. 강한 고정력으로 선물을 주는 분도, 받는 분도 만족스러울 거에요.","사무직, 판매/서비스직, 노동/생산직, 자영업, 학생, 무직, 기타","마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",17,34,"이사/집들이, 입학/졸업,전역","존경, 감사, 축하, 위로","여성, 남성",자기관리템,"실용, 정성","가족, 친구, 연인, 지인, 직장 동료"
01024,레저렉션 아로마틱 핸드 밤,이솝,뷰티,"핸드크림, 향수, 퍼퓸, 오드퍼퓸, 스틱향수",31000,https://www.google.com/search?q=%EB%A0%88%EC%A0%80%EB%A0%89%EC%85%98+%EC%95%84%EB%A1%9C%EB%A7%88%ED%8B%B1+%ED%95%B8%EB%93%9C+%EB%B0%A4%09%EC%9D%B4%EC%86%9D&source=lmns&bih=731&biw=800&hl=ko&sa=X&ved=2ahUKEwjtvJ62iYv-AhWztlYBHXgSD80Q_AUoAHoECAEQAA,https://gift.kakao.com/product/1163432,https://www.coupang.com/np/search?component=&q=%EB%A0%88%EC%A0%80%EB%A0%89%EC%85%98+%EC%95%84%EB%A1%9C%EB%A7%88%ED%8B%B1+%ED%95%B8%EB%93%9C+%EB%B0%A4&channel=user,https://search.shopping.naver.com/search/all?query=%EB%A0%88%EC%A0%80%EB%A0%89%EC%85%98%20%EC%95%84%EB%A1%9C%EB%A7%88%ED%8B%B1%20%ED%95%B8%EB%93%9C%20%EB%B0%A4&cat_id=&frm=NVSHATC,풍부한 자연 성분이 함유되어 생기 있는 입술을 가꿀 수 있는 디올 립글로즈에요. 전 연령대 베스트 셀러 재품으로 센스 있게 선물하세요.,"전문직, 사무직, 판매/서비스직, 노동/생산직, 자영업, 학생, 전업주부, 무직, 기타","의사, 변호사, 검사, 변리사, 법무사, 노무사, 회계사, 세무사, 관세사, 교수, 마케터, 영업, 기획, 홍보, 인사, 경영지원, 총무, 호텔리어, 학원강사, 행사기획자, 게이머, 치위생사, 물리치료사, 상담사, 공무원, 심판, 여행사, 소방관, 경호원, 경비원, 경찰관, 중학생, 초등학생, 고등학생, 대학생, 대학원생",17,100,"생일, 이사/집들이, 입학/졸업, 취업/이직, 병문안(아플 때), 출산/육아","존경, 감사, 축하, 위로","여성, 남성",삶의질상승,"실용, 정성","가족, 친구, 연인, 스승, 지인, 직장 동료"
02001,한일관 혼합 선물세트,한일관,식품,"한정식, 고기, 갈비, 불고기, 갈비탕, 육개장, 백반, 맛집, 명절선물세트, 보양식",123000,https://hanilkwan.co.kr/category/gift-set/45/,http://kko.to/mGYmIpmDYF,-,https://search.shopping.naver.com/search/all?query=%ED%95%9C%EC%9D%BC%EA%B4%80%20%ED%98%BC%ED%95%A9%20%EC%84%A0%EB%AC%BC%EC%84%B8%ED%8A%B8&cat_id=&frm=NVSHATC,"80년 전통의 한정식집 한일관의 인기 메뉴를 맛볼 수 있는 선물세트에요. 특별한 날, 존경하는 분께 대접해 보세요.","전문직, 사무직(경영관리직, 일반 사무직), 자영업, 전업주부, 기타","변호사, 변리사, 회계사, 감정평가사, 세무사, 법무사, 노무사, 관세사, 의사, 교사, 교수, 선생님, 간호사, 판사, 검사, 마케팅, 영업, 기획, 홍보, 인사, 경영지원, 총무, 공무원, 사업가, 프로게이머, 물리치료사, 상담사, 경찰, 소방관",45,100,"생일, 이사/집들이, 입학/졸업, 퇴사/퇴직, 취업/이직, 전역, 병문안(아플 때), 기념일, 출산/육아","존경, 감사, 축하, 위로","여성, 남성",한식러버,"실용, 정성","가족, 스승, 지인"
